Frame#	Read_time	Detector_time	Extractor_time	Matcher_time	Total_time
160	0.025902	0.0247669	0.026674	0.067502	0.145412	
161	0.025332	0.0224831	0.0269339	0.069736	0.145084	
162	0.0251281	0.0241339	0.0265391	0.0671599	0.143523	
163	0.025198	0.0212162	0.027719	0.0685029	0.143194	
164	0.0251231	0.0232949	0.0266311	0.069386	0.145001	
165	0.0249991	0.024812	0.0272849	0.0700991	0.147873	
166	0.0250542	0.024261	0.026598	0.0683858	0.144863	
167	0.025187	0.025182	0.028482	0.0687401	0.148167	
168	0.0248828	0.0255611	0.0258589	0.0672889	0.144149	
169	0.024776	0.0245261	0.0268431	0.0681961	0.144905	
170	0.0250192	0.022599	0.0259778	0.0683532	0.142507	
171	0.0250471	0.0241609	0.0268052	0.0669479	0.143516	
172	0.026757	0.0219691	0.0259881	0.0669489	0.142268	
173	0.02509	0.022234	0.0266221	0.0665798	0.141086	
174	0.0283659	0.0242209	0.025856	0.0660112	0.145007	
175	0.0246022	0.0232069	0.026063	0.066606	0.141025	
176	0.0244322	0.0251968	0.0254622	0.0616851	0.137289	
177	0.024878	0.0233071	0.0250709	0.0609522	0.134715	
178	0.0244422	0.0252459	0.024574	0.061408	0.136178	
179	0.0319052	0.022913	0.026077	0.0645158	0.145944	
180	0.0242071	0.0239518	0.024487	0.061574	0.134719	
181	0.0240071	0.0230129	0.0241692	0.0608239	0.13252	
182	0.0240412	0.0230908	0.0234802	0.0583489	0.129393	
183	0.024379	0.0233419	0.023241	0.057827	0.129214	
184	0.0253961	0.021673	0.0247881	0.0559239	0.128326	
185	0.0246012	0.020834	0.0244398	0.0601089	0.130473	
186	0.0243869	0.0230219	0.0241182	0.058367	0.130322	
187	0.026062	0.0241442	0.028502	0.0582941	0.137447	
188	0.0275428	0.0245471	0.023433	0.0537331	0.129669	
189	0.0287771	0.02597	0.0238249	0.0551271	0.13412	
190	0.0275521	0.0238159	0.0230811	0.053885	0.128744	
191	0.0288281	0.0227211	0.0232038	0.054965	0.13014	
192	0.025368	0.0238461	0.0233798	0.056865	0.129975	
193	0.025346	0.0215609	0.0230432	0.055095	0.125695	
194	0.027173	0.0237839	0.021771	0.050714	0.12392	
195	0.0250731	0.023628	0.022392	0.050405	0.121905	
196	0.0250301	0.02245	0.022187	0.0506821	0.120812	
197	0.0253429	0.0236361	0.02227	0.050262	0.121883	
198	0.025429	0.022537	0.021812	0.0474899	0.117624	
199	0.0255229	0.0249701	0.0219541	0.0506229	0.123487	
200	0.0250711	0.022068	0.0231609	0.051918	0.122614	
201	0.026412	0.0228271	0.020329	0.0465019	0.116419	
202	0.0282841	0.024785	0.0212379	0.0484269	0.123298	
203	0.0291941	0.0242879	0.0223989	0.0483408	0.12459	
204	0.025552	0.0230589	0.0209682	0.048408	0.11836	
205	0.02496	0.022094	0.0207751	0.0467749	0.114955	
206	0.0247669	0.0244009	0.0205741	0.0448551	0.114934	
207	0.0247869	0.0240591	0.0203388	0.0440459	0.113663	
208	0.0280049	0.0209231	0.0207589	0.0446589	0.11473	
209	0.024992	0.022608	0.0191071	0.042547	0.109558	
210	0.0253229	0.02163	0.0184901	0.040585	0.106366	
211	0.0284719	0.0226281	0.0184591	0.039114	0.109087	
212	0.0249581	0.0214548	0.0172901	0.036875	0.100906	
213	0.0247159	0.021847	0.0174851	0.0369101	0.101262	
214	0.0248909	0.0224631	0.017169	0.0366161	0.101455	
215	0.0247309	0.0206571	0.017138	0.03618	0.0990219	
216	0.0245979	0.0219181	0.0184951	0.0351419	0.100456	
217	0.025588	0.0238609	0.0157671	0.0314431	0.0969081	
218	0.0301819	0.026885	0.0187819	0.0427499	0.119223	
219	0.0246751	0.0253079	0.017611	0.039726	0.107598	
220	0.02475	0.023134	0.0186231	0.0425329	0.109383	
221	0.0262809	0.0236061	0.0190451	0.0443981	0.113758	
222	0.0254641	0.0227771	0.0213909	0.042943	0.112969	
223	0.026494	0.0221219	0.0252559	0.0444109	0.118703	
224	0.0239899	0.02123	0.0182459	0.046139	0.109906	
225	0.026459	0.024138	0.021523	0.049963	0.122748	
226	0.0306721	0.0301771	0.022476	0.0512002	0.1352	
227	0.0295231	0.030731	0.040072	0.0502598	0.151173	
228	0.0371199	0.020165	0.0197442	0.0415149	0.118999	
229	0.0323849	0.029984	0.0283611	0.045222	0.136578	
230	0.033026	0.025131	0.039995	0.0603528	0.158993	
231	0.0268042	0.0254529	0.0239801	0.0602579	0.137105	
232	0.0385489	0.0348649	0.03338	0.0736878	0.181148	
233	0.0277021	0.0250108	0.0223432	0.050492	0.125922	
234	0.0258181	0.0230961	0.027082	0.0584261	0.135034	
235	0.0376282	0.0244758	0.035764	0.041374	0.139838	
236	0.0283568	0.0236042	0.026325	0.0654771	0.144614	
237	0.0249741	0.0207191	0.0272219	0.06987	0.143376	
238	0.0251341	0.0240738	0.0270312	0.0721769	0.149026	
239	0.0315289	0.0319979	0.0295591	0.0692749	0.162859	
240	0.0278709	0.025049	0.023876	0.057905	0.135135	
241	0.0297809	0.0297441	0.04129	0.069463	0.171559	
242	0.03177	0.024348	0.032809	0.060122	0.14955	
243	0.0252941	0.0232079	0.026607	0.0671878	0.142936	
244	0.0251911	0.0222399	0.0260191	0.064007	0.137996	
245	0.025233	0.0243709	0.0238519	0.0565159	0.130392	
246	0.024915	0.0204251	0.021775	0.058413	0.125915	
247	0.025712	0.025043	0.0219421	0.0489769	0.122039	
248	0.0250762	0.0238349	0.0282211	0.074863	0.1527	
249	0.0252872	0.0313399	0.0401011	0.073946	0.171287	
250	0.025903	0.0261819	0.030539	0.07269	0.155905	
251	0.0250182	0.0257838	0.027565	0.0708649	0.149824	
252	0.024965	0.0260019	0.02968	0.0767689	0.158004	
253	0.026587	0.0222969	0.0295899	0.0801759	0.159242	
254	0.0252719	0.0247979	0.0290411	0.082911	0.162611	
255	0.02461	0.0237091	0.0280449	0.073596	0.150563	
256	0.0252731	0.0241339	0.0295751	0.0784709	0.158046	
257	0.0250149	0.0253861	0.0305259	0.0798001	0.16133	
258	0.0253441	0.0260379	0.0304639	0.078439	0.160875	
259	0.025094	0.025676	0.030407	0.081887	0.163676	
260	0.025151	0.0226262	0.029552	0.0788281	0.156748	
261	0.0256829	0.0256782	0.030041	0.0824909	0.164952	
262	0.0267372	0.0243759	0.0297821	0.0801589	0.161693	
263	0.0247722	0.0230529	0.0304849	0.0822022	0.161135	
264	0.0251629	0.026274	0.029269	0.0769391	0.158315	
265	0.0257871	0.0258849	0.0330021	0.086	0.171713	
266	0.026886	0.022862	0.0307429	0.0864131	0.167609	
267	0.0293338	0.0238361	0.0353079	0.0802279	0.169321	
268	0.024358	0.0249228	0.0288172	0.075897	0.154638	
269	0.027513	0.0255301	0.032306	0.0752449	0.161328	
270	0.0271091	0.0238039	0.029676	0.078815	0.160264	
271	0.027283	0.0254591	0.029825	0.0796771	0.163113	
272	0.0279539	0.0248151	0.0305181	0.083014	0.167117	
273	0.0279491	0.024689	0.0305631	0.081835	0.165834	
274	0.0270278	0.025398	0.0315192	0.0847459	0.169454	
275	0.025337	0.0239279	0.0309241	0.083513	0.164437	
276	0.0258801	0.0270188	0.0307791	0.084435	0.168861	
277	0.0259969	0.026516	0.0314951	0.0839031	0.168543	
278	0.0259581	0.0262249	0.033906	0.086416	0.173422	
279	0.0276029	0.0234101	0.0310061	0.0853601	0.168167	
280	0.0260639	0.0258131	0.030678	0.0836439	0.166947	
281	0.025372	0.0265579	0.030297	0.0836802	0.16668	
282	0.026505	0.0237391	0.029758	0.0819139	0.162637	
283	0.025933	0.0248961	0.0283089	0.0746231	0.154378	
284	0.0271492	0.0227399	0.029825	0.077461	0.157997	
285	0.0268669	0.0258372	0.0286758	0.0772219	0.159243	
286	0.0258701	0.0256479	0.0290601	0.076256	0.157622	
287	0.0271242	0.023644	0.0315719	0.0792918	0.162372	
288	0.027705	0.0247321	0.0303149	0.0833602	0.166957	
289	0.0256209	0.023809	0.031399	0.0851569	0.166768	
290	0.026123	0.023401	0.0304868	0.0826788	0.163408	
291	0.0263331	0.026613	0.0301919	0.0843852	0.168578	
292	0.0282559	0.0216069	0.0302861	0.0833361	0.164238	
293	0.0254478	0.023591	0.031292	0.0856469	0.166761	
294	0.0260389	0.023936	0.030772	0.084151	0.165774	
295	0.0258369	0.0241311	0.031806	0.0830781	0.165607	
296	0.0252008	0.022743	0.030314	0.0841398	0.163035	
297	0.0253539	0.0221581	0.0307961	0.085182	0.16434	
298	0.0251269	0.0241611	0.0311069	0.0873499	0.168394	
299	0.025661	0.0249009	0.0304651	0.084518	0.166192	
300	0.024869	0.024328	0.030968	0.085243	0.166062	
301	0.024595	0.0246532	0.0305078	0.0851948	0.165606	
302	0.025471	0.0259321	0.0318749	0.0844648	0.168395	
303	0.0267839	0.026824	0.0305068	0.083951	0.169041	
304	0.0252931	0.0243549	0.0307469	0.084305	0.165341	
305	0.0251031	0.026114	0.0339241	0.0866671	0.17246	
306	0.025274	0.0261061	0.0290051	0.078356	0.159396	
307	0.0245719	0.0255611	0.0273221	0.0725808	0.150636	
308	0.024333	0.022253	0.027379	0.07339	0.148026	
309	0.0243099	0.023514	0.0280011	0.0764251	0.152876	
310	0.02441	0.024718	0.0271158	0.073168	0.150014	
311	0.0241849	0.024107	0.0272121	0.074008	0.150123	
312	0.0250769	0.023632	0.0269461	0.0710299	0.147286	
313	0.0243108	0.0228262	0.0282919	0.07517	0.151224	
314	0.024749	0.0258191	0.0276749	0.0741429	0.153001	
315	0.024543	0.0236299	0.0278192	0.0740769	0.150674	
316	0.0241652	0.0241768	0.027297	0.0734012	0.149644	
317	0.0240872	0.0237	0.0272989	0.0730929	0.148763	
318	0.025579	0.023978	0.0266652	0.0719228	0.148743	
319	0.024559	0.025507	0.0287871	0.0709641	0.150416	
320	0.024055	0.0244811	0.026125	0.066813	0.141984	
321	0.0270071	0.024857	0.0255249	0.0640678	0.141926	
322	0.0239031	0.0228081	0.0235569	0.059005	0.129712	
323	0.0242369	0.0260611	0.0243671	0.058634	0.133743	
324	0.0257699	0.02405	0.023133	0.0555251	0.128884	
325	0.0240741	0.0237069	0.021276	0.0494809	0.118901	
326	0.023937	0.0220399	0.020535	0.052151	0.119022	
327	0.025352	0.02284	0.019707	0.0451541	0.11347	
328	0.02496	0.0264521	0.0184619	0.0431221	0.113357	
329	0.02496	0.021826	0.0178411	0.04105	0.105969	
330	0.0237529	0.0227451	0.018059	0.0420818	0.106944	
331	0.0238922	0.0228949	0.018254	0.0410891	0.106426	
332	0.024473	0.024086	0.018429	0.043088	0.110388	
333	0.02827	0.0207808	0.0208361	0.0439119	0.114101	
334	0.024071	0.0227671	0.0178461	0.0411789	0.10615	
335	0.025259	0.0236349	0.0173082	0.0412378	0.107913	
336	0.0320132	0.0360119	0.0200889	0.0377581	0.126188	
337	0.029006	0.0371289	0.019896	0.0388689	0.125275	
338	0.0323441	0.0250258	0.0319562	0.0338769	0.123658	
339	0.0288091	0.0260661	0.0242639	0.0346389	0.114089	
340	0.024545	0.023978	0.015846	0.0335801	0.0982649	
341	0.023309	0.0220509	0.01776	0.0329289	0.096276	
342	0.0264301	0.022542	0.0174761	0.031698	0.0985341	
343	0.029012	0.0231299	0.0153971	0.029916	0.0976999	
344	0.024668	0.021277	0.01512	0.0286121	0.0898809	
345	0.0249162	0.0232239	0.0154212	0.028748	0.0925572	
346	0.0259161	0.0216761	0.0149109	0.0285931	0.0912971	
347	0.024277	0.0223329	0.0157781	0.031327	0.0939128	
348	0.0246942	0.021672	0.014607	0.0273311	0.0887091	
349	0.0289502	0.0212338	0.0186112	0.0289109	0.0979161	
350	0.0267498	0.022007	0.0153329	0.025842	0.0902438	
351	0.025243	0.01788	0.0146489	0.0231221	0.081104	
352	0.0246029	0.0219591	0.01635	0.026233	0.089443	
353	0.02424	0.021893	0.019141	0.023211	0.0886421	
354	0.029115	0.0241129	0.013921	0.0226991	0.0900688	
355	0.025341	0.024087	0.0144801	0.023145	0.0872052	
356	0.0257359	0.0240512	0.013552	0.023665	0.087148	
357	0.0252559	0.0221441	0.0142071	0.0233829	0.0852151	
358	0.0272679	0.0209332	0.0132658	0.023906	0.085567	
359	0.024935	0.0223019	0.0149989	0.020453	0.0829449	
360	0.0264001	0.0226469	0.0135651	0.0213051	0.084094	
361	0.030473	0.0187089	0.014982	0.0204518	0.084897	
362	0.0267999	0.018013	0.014796	0.0236499	0.0834351	
363	0.0317171	0.021903	0.0151839	0.0218289	0.0908501	
364	0.02703	0.022121	0.0140202	0.0223379	0.085783	
365	0.031116	0.0266659	0.016659	0.0246282	0.099246	
366	0.0248449	0.0227711	0.0159481	0.0230939	0.086827	
367	0.0257051	0.0233979	0.0148981	0.0225599	0.086714	
368	0.0295751	0.021919	0.014137	0.0215089	0.087302	
369	0.0271151	0.0180671	0.0121789	0.0250959	0.082649	
370	0.0260189	0.025434	0.0189421	0.021951	0.0925539	
371	0.030159	0.0205002	0.012897	0.0232179	0.0871081	
372	0.0260921	0.022891	0.0151048	0.0250859	0.08936	
373	0.024744	0.0208189	0.013783	0.0312691	0.090811	
374	0.0242801	0.0203829	0.0128231	0.0229321	0.080559	
375	0.0250242	0.019845	0.0132239	0.023402	0.0816491	
376	0.0239871	0.022182	0.014354	0.0259571	0.0867829	
377	0.0240171	0.019515	0.0139949	0.025223	0.082917	
378	0.0241671	0.022171	0.0132301	0.023752	0.083477	
379	0.025831	0.0230958	0.013972	0.0306571	0.09374	
380	0.024497	0.0193419	0.015203	0.025527	0.084758	
381	0.0250258	0.019697	0.014117	0.02862	0.087749	
382	0.024411	0.022444	0.0151448	0.026973	0.089201	
383	0.0239179	0.021282	0.0145221	0.0274839	0.0873878	
384	0.024102	0.0179739	0.0141661	0.0249989	0.0814099	
385	0.0240119	0.0201862	0.0143268	0.0271099	0.085856	
386	0.0238099	0.0208809	0.014796	0.0281651	0.0878859	
387	0.02426	0.019979	0.015125	0.029407	0.0890071	
388	0.0247221	0.020431	0.014905	0.029433	0.0897112	
389	0.0242009	0.019408	0.01436	0.026288	0.084548	
390	0.0242801	0.0191169	0.0144022	0.0293491	0.0873811	
391	0.0245218	0.0218201	0.0155029	0.0310249	0.093117	
392	0.023838	0.021419	0.0153079	0.0306001	0.091429	
393	0.0242698	0.0224481	0.0146539	0.0285079	0.0900788	
394	0.024199	0.019599	0.0146871	0.0284972	0.0872409	
395	0.023901	0.0214591	0.0155308	0.030355	0.091464	
396	0.024051	0.0197999	0.015908	0.032769	0.092824	
397	0.025187	0.0219309	0.016417	0.0321901	0.0959558	
398	0.024601	0.022439	0.0151081	0.0300951	0.0924599	
399	0.024277	0.0214329	0.015147	0.0310199	0.092099	
400	0.0283971	0.0220098	0.01543	0.0317681	0.0978351	
401	0.023741	0.0199881	0.0155079	0.031574	0.0910411	
402	0.0233901	0.020098	0.0161309	0.031472	0.0913191	
403	0.0229959	0.020993	0.0148089	0.031394	0.0904379	
404	0.0241849	0.020915	0.0159299	0.0318251	0.0931499	
405	0.0234191	0.0239019	0.0166519	0.0345168	0.098772	
406	0.02353	0.022166	0.0164709	0.032742	0.095144	
407	0.02355	0.023061	0.0156209	0.0324111	0.0948861	
408	0.0236149	0.0207942	0.0154979	0.0311852	0.0913539	
409	0.0238838	0.023134	0.015923	0.0334511	0.0967729	
410	0.023459	0.0199418	0.0161462	0.034586	0.094378	
411	0.0237539	0.022012	0.0165021	0.0355589	0.0980849	
412	0.023627	0.022305	0.0165119	0.032897	0.0955741	
413	0.022923	0.0224621	0.016124	0.03251	0.0942521	
414	0.023293	0.0228779	0.016747	0.0369101	0.100184	
415	0.0232911	0.0219948	0.0164881	0.0349212	0.0969591	
416	0.0234678	0.021347	0.015928	0.0325122	0.0935018	
417	0.0231371	0.0226529	0.015743	0.033138	0.094907	
418	0.023174	0.0210149	0.0167091	0.035769	0.0969241	
419	0.0229928	0.0225401	0.016356	0.0346689	0.0968089	
420	0.023201	0.0226729	0.015841	0.031163	0.093106	
421	0.0238221	0.021358	0.0156701	0.032563	0.0936892	
422	0.022857	0.0198979	0.0166719	0.0395489	0.0992198	
423	0.022975	0.0204961	0.016171	0.0347431	0.0946381	
424	0.0232022	0.021765	0.016557	0.0368569	0.0986571	
425	0.0228872	0.022296	0.01652	0.033886	0.095834	
426	0.0230019	0.0217421	0.015955	0.0327671	0.0937049	
427	0.022701	0.020386	0.015949	0.0342081	0.0934989	
428	0.0230329	0.0215762	0.016351	0.03703	0.0982511	
429	0.023134	0.0223398	0.016567	0.035728	0.0980308	
430	0.02319	0.02038	0.016468	0.0343719	0.0946531	
431	0.0230341	0.0194719	0.0157981	0.031095	0.0896361	
432	0.022903	0.0188191	0.0162649	0.0346291	0.0928671	
433	0.0230129	0.021359	0.0166631	0.0358191	0.097111	
434	0.0237429	0.0216179	0.0167382	0.036495	0.0991938	
435	0.0241671	0.0236349	0.016289	0.0403528	0.104692	
436	0.024339	0.020092	0.0160699	0.0325551	0.0932939	
437	0.0227299	0.021086	0.01682	0.034626	0.0955138	
438	0.0227959	0.023685	0.0166461	0.0359929	0.099381	
439	0.023454	0.0211999	0.0166581	0.035912	0.0974908	
440	0.0228751	0.0237041	0.0155418	0.0328598	0.0952201	
441	0.022747	0.0221291	0.0164931	0.03477	0.0963941	
442	0.02319	0.0224099	0.0165341	0.03597	0.098357	
443	0.0231481	0.0205369	0.0167141	0.036236	0.0969179	
444	0.0229738	0.0224111	0.0153351	0.0328069	0.0937648	
445	0.023088	0.0178149	0.014086	0.0279779	0.083179	
446	0.0232151	0.0190649	0.01367	0.025851	0.081996	
447	0.0227048	0.01775	0.013289	0.0244162	0.0783188	
448	0.02368	0.0192149	0.0144091	0.0275171	0.0850179	
449	0.0232329	0.0217991	0.0148981	0.0298619	0.0900161	
450	0.0228851	0.0198989	0.014549	0.0295339	0.0870781	
451	0.0230961	0.0212059	0.0151901	0.0301318	0.089848	
452	0.02337	0.0199559	0.014694	0.0279019	0.086117	
