Frame#	Read_time	Detector_time	Extractor_time	Matcher_time	Total_time
181	0.0102789	0.00550795	0.080389	0.126627	0.223065	
182	0.0104609	0.00536108	0.0769699	0.120882	0.213925	
183	0.0103111	0.00542402	0.0785379	0.122666	0.217194	
184	0.0102031	0.00539589	0.0760071	0.11785	0.209701	
185	0.0103102	0.00528598	0.0795979	0.12476	0.220212	
186	0.0101199	0.00538301	0.0774219	0.120885	0.214061	
187	0.0101409	0.00538206	0.0783811	0.122343	0.216502	
188	0.010159	0.00523901	0.0717461	0.111609	0.198985	
189	0.0103951	0.00527191	0.073827	0.115365	0.205098	
190	0.00994587	0.0049932	0.07092	0.11017	0.196259	
191	0.010056	0.00521278	0.0727241	0.112982	0.201215	
192	0.0099709	0.00516105	0.0739169	0.115379	0.204684	
193	0.0100961	0.00524378	0.0720012	0.111574	0.199147	
194	0.00988817	0.00502896	0.068027	0.105845	0.189013	
195	0.00991893	0.00504684	0.068048	0.10569	0.188925	
196	0.010113	0.00498581	0.0685282	0.106627	0.190476	
197	0.00985289	0.00500894	0.0676692	0.105617	0.188375	
198	0.00982094	0.00496006	0.066272	0.102903	0.18417	
199	0.00985098	0.00489807	0.0674181	0.104452	0.186837	
200	0.0101321	0.00500202	0.0697379	0.108409	0.193508	
201	0.00990605	0.00492716	0.06462	0.0994308	0.17909	
202	0.00975299	0.00493503	0.065711	0.102649	0.183262	
203	0.00974894	0.00486803	0.063911	0.100138	0.178876	
204	0.0100212	0.00485587	0.0643129	0.100167	0.179565	
205	0.00972915	0.00484085	0.0642931	0.100561	0.179637	
206	0.00981402	0.00475717	0.0624859	0.096843	0.174103	
207	0.00996089	0.00464606	0.058584	0.0907569	0.164137	
208	0.00966692	0.00466108	0.058192	0.0901299	0.162838	
209	0.00988507	0.00461006	0.0572009	0.0890739	0.160956	
210	0.00963497	0.00466704	0.054601	0.0840111	0.153089	
211	0.00960898	0.00444913	0.0524049	0.0811331	0.147764	
212	0.0095849	0.00448108	0.0509789	0.0784659	0.143677	
213	0.00968885	0.00444818	0.051445	0.0798979	0.145646	
214	0.0097208	0.0044651	0.051276	0.078974	0.1446	
215	0.00954914	0.00443792	0.050663	0.0782201	0.143034	
216	0.00958395	0.00446796	0.0480809	0.0740192	0.136306	
217	0.00967097	0.004282	0.0449431	0.068733	0.127772	
218	0.009624	0.00463295	0.055459	0.089427	0.159321	
219	0.00960398	0.00454497	0.0519872	0.0800228	0.146326	
220	0.00979304	0.00453591	0.0547402	0.084547	0.153793	
221	0.00971699	0.00484514	0.057812	0.0896339	0.162195	
222	0.00999618	0.00466895	0.0575459	0.0889931	0.161389	
223	0.00970101	0.00472713	0.0565999	0.087688	0.158897	
224	0.00967908	0.0046699	0.055696	0.086231	0.156455	
225	0.010031	0.00484896	0.06303	0.098258	0.176372	
226	0.00988698	0.00481701	0.0646541	0.100025	0.179592	
227	0.010113	0.00494504	0.0654058	0.101858	0.182535	
228	0.00986195	0.0047121	0.0528989	0.0822592	0.149903	
229	0.00990105	0.00507593	0.0608799	0.094841	0.170895	
230	0.010184	0.00545216	0.0815759	0.12719	0.224667	
231	0.010607	0.00542712	0.0786049	0.123368	0.218262	
232	0.0102179	0.00550508	0.08301	0.12992	0.228922	
233	0.010149	0.00538492	0.069129	0.108039	0.192927	
234	0.0105491	0.00556993	0.0763462	0.119763	0.212477	
235	0.010154	0.00500083	0.0577531	0.0899739	0.163074	
236	0.0106699	0.005867	0.0893042	0.140594	0.246727	
237	0.010536	0.00591397	0.0926001	0.14604	0.255394	
238	0.0106831	0.00594807	0.0928559	0.14662	0.25641	
239	0.010778	0.00577116	0.0826969	0.130212	0.229728	
240	0.010499	0.00567579	0.0822091	0.128541	0.227193	
241	0.0105841	0.00577784	0.0855892	0.135111	0.237342	
242	0.0106549	0.0056901	0.0832949	0.13176	0.231674	
243	0.0107849	0.00593209	0.0914941	0.144142	0.252652	
244	0.0105951	0.0057981	0.086221	0.135865	0.23876	
245	0.0107589	0.00556493	0.0789101	0.12369	0.219185	
246	0.010427	0.0053339	0.0727971	0.114421	0.203218	
247	0.010427	0.00517011	0.070384	0.110856	0.197071	
248	0.010664	0.00610614	0.098604	0.155467	0.271163	
249	0.0105929	0.00607705	0.097297	0.153023	0.267309	
250	0.0106101	0.00590992	0.09588	0.151763	0.264477	
251	0.010618	0.00580502	0.0949919	0.1503	0.262026	
252	0.01104	0.00632191	0.109752	0.170031	0.297484	
253	0.010643	0.00652409	0.105298	0.164433	0.28724	
254	0.0106509	0.00597906	0.101709	0.16101	0.279683	
255	0.010561	0.00600314	0.0973048	0.160885	0.275095	
256	0.0106509	0.00638509	0.1049	0.163521	0.285791	
257	0.0106361	0.00601602	0.10287	0.162397	0.282294	
258	0.011657	0.00611496	0.103845	0.162091	0.284047	
259	0.0106349	0.00615001	0.105455	0.166326	0.288912	
260	0.0105941	0.00596786	0.102446	0.161828	0.281172	
261	0.010865	0.00615311	0.104752	0.165341	0.287454	
262	0.0106239	0.00628209	0.102678	0.16243	0.282351	
263	0.0106192	0.00606394	0.1067	0.167403	0.29114	
264	0.01052	0.006073	0.100965	0.159918	0.277806	
265	0.010726	0.00608492	0.106813	0.168496	0.292471	
266	0.0106802	0.006037	0.105727	0.166676	0.289464	
267	0.010591	0.00596905	0.102789	0.162445	0.28213	
268	0.0105522	0.00580978	0.0990372	0.155713	0.271436	
269	0.0108509	0.0058012	0.0992498	0.156936	0.273163	
270	0.0105419	0.00595212	0.0992141	0.156666	0.272699	
271	0.0105731	0.00630689	0.100092	0.15761	0.274909	
272	0.0106189	0.0062561	0.103055	0.162863	0.28313	
273	0.0105422	0.00615001	0.10637	0.168017	0.291429	
274	0.010632	0.00602388	0.106501	0.167626	0.291134	
275	0.0105259	0.00643396	0.106006	0.167383	0.290696	
276	0.0107369	0.00596714	0.105475	0.166152	0.288676	
277	0.010653	0.00612807	0.105487	0.166073	0.288691	
278	0.010618	0.00613785	0.107051	0.168719	0.292877	
279	0.01052	0.00602913	0.108142	0.170191	0.295235	
280	0.0105431	0.00639796	0.106614	0.167317	0.291219	
281	0.010648	0.00597215	0.105491	0.166467	0.288923	
282	0.0106211	0.00607109	0.103556	0.16351	0.284097	
283	0.0106261	0.00597	0.0954809	0.149783	0.262171	
284	0.0109341	0.00581694	0.098356	0.155108	0.270537	
285	0.0105541	0.0060029	0.0992179	0.156345	0.272445	
286	0.0106599	0.00595403	0.101317	0.159243	0.277514	
287	0.0106211	0.00608492	0.103018	0.161717	0.281777	
288	0.0107601	0.00603414	0.105243	0.165576	0.287957	
289	0.010596	0.00610805	0.107121	0.169136	0.293313	
290	0.0108311	0.00611591	0.106032	0.167472	0.290798	
291	0.01055	0.00606203	0.106189	0.167079	0.290228	
292	0.0105741	0.00595498	0.103719	0.163982	0.28457	
293	0.0106041	0.00610185	0.106053	0.167247	0.290354	
294	0.010632	0.00616097	0.108316	0.169303	0.294764	
295	0.0107002	0.00608993	0.105731	0.166764	0.289631	
296	0.0106499	0.00606298	0.105061	0.165912	0.28803	
297	0.0108411	0.00615788	0.107909	0.170138	0.2954	
298	0.0105951	0.00613093	0.108685	0.170941	0.296707	
299	0.0108051	0.00615883	0.107797	0.169741	0.294855	
300	0.0106399	0.00613904	0.108407	0.171023	0.296564	
301	0.0107279	0.00613904	0.107998	0.169411	0.294629	
302	0.010658	0.00620198	0.106929	0.168222	0.292362	
303	0.010617	0.00615692	0.109114	0.172237	0.298482	
304	0.010922	0.00632	0.109534	0.17255	0.299684	
305	0.010937	0.00611806	0.109926	0.172735	0.300074	
306	0.0107582	0.00593901	0.102259	0.160186	0.279478	
307	0.010468	0.0057869	0.094728	0.148826	0.260121	
308	0.0106368	0.00588202	0.094975	0.149348	0.261152	
309	0.010752	0.00587702	0.098012	0.153777	0.268738	
310	0.010499	0.00575304	0.0945289	0.148708	0.259798	
311	0.0105021	0.005826	0.0956988	0.150269	0.262607	
312	0.0107911	0.00582385	0.0932932	0.146717	0.256929	
313	0.010479	0.00585985	0.095329	0.149481	0.261459	
314	0.0103719	0.00577092	0.0949271	0.148715	0.260092	
315	0.0107529	0.00571799	0.0949311	0.148193	0.259902	
316	0.0103102	0.00575805	0.0929649	0.14596	0.255296	
317	0.0104511	0.00578785	0.093945	0.147149	0.257641	
318	0.0104301	0.00570083	0.0930121	0.14559	0.255034	
319	0.0100691	0.0056479	0.091135	0.142818	0.249966	
320	0.0100811	0.00558305	0.087605	0.136651	0.240204	
321	0.010005	0.00543118	0.0838389	0.130847	0.230393	
322	0.00998402	0.00535417	0.0790019	0.123411	0.218008	
323	0.0100181	0.00531983	0.0759852	0.11835	0.20992	
324	0.00978303	0.00514412	0.0738111	0.114828	0.203805	
325	0.009763	0.00493598	0.068809	0.106637	0.190367	
326	0.00968409	0.00484395	0.06422	0.0997632	0.17872	
327	0.00954795	0.00484204	0.062572	0.096715	0.173879	
328	0.00955081	0.00474119	0.0583248	0.0902531	0.163058	
329	0.00942087	0.004565	0.0568671	0.0874648	0.1585	
330	0.00940895	0.00456214	0.056818	0.087657	0.158627	
331	0.00929499	0.00456715	0.0591569	0.105003	0.1782	
332	0.00926089	0.00457096	0.053822	0.082936	0.150768	
333	0.00918007	0.00453901	0.053751	0.082175	0.149816	
334	0.00917578	0.00441813	0.0519221	0.079299	0.14498	
335	0.00915694	0.00428295	0.0483592	0.0736098	0.135562	
336	0.00904703	0.00443196	0.047755	0.0728681	0.134252	
337	0.00919294	0.00424504	0.046113	0.068996	0.12869	
338	0.00934196	0.00420904	0.044028	0.066659	0.124378	
339	0.00907707	0.00419497	0.041472	0.062393	0.117282	
340	0.00986505	0.00418711	0.042855	0.064976	0.122018	
341	0.00892901	0.0043509	0.0408399	0.0612671	0.115515	
342	0.00885391	0.00424695	0.0403171	0.059984	0.113528	
343	0.00889015	0.00429296	0.038233	0.0567248	0.10826	
344	0.00912094	0.0039041	0.0362668	0.057586	0.10698	
345	0.00891089	0.004035	0.036226	0.0532031	0.102474	
346	0.00896597	0.00406218	0.0361459	0.052506	0.101779	
347	0.00878596	0.00412893	0.0360229	0.0521922	0.101228	
348	0.00869989	0.00410604	0.03386	0.0490682	0.0958259	
349	0.00878811	0.00394988	0.031466	0.045192	0.0894821	
350	0.00877213	0.00399184	0.0306101	0.044044	0.087501	
351	0.00871491	0.00387502	0.0294631	0.042058	0.0841899	
352	0.00866818	0.00366998	0.0300419	0.0425429	0.0850031	
353	0.00860596	0.00366521	0.028718	0.0405109	0.0815752	
354	0.00865602	0.00343394	0.0256209	0.037173	0.074954	
355	0.00888109	0.00351286	0.025655	0.0350959	0.073211	
356	0.00885296	0.00364995	0.0264649	0.037055	0.076093	
357	0.00883913	0.00372195	0.0267849	0.037303	0.07672	
358	0.00864816	0.00350404	0.027869	0.03859	0.0786841	
359	0.00887418	0.00367904	0.0255749	0.0356939	0.073889	
360	0.00865698	0.00350904	0.0259309	0.035789	0.0739541	
361	0.00861311	0.00353384	0.0259211	0.0361679	0.0743041	
362	0.00860095	0.00354505	0.026109	0.037688	0.076014	
363	0.00862002	0.00350904	0.0257399	0.0355551	0.0734911	
364	0.00861597	0.00338912	0.0249519	0.0340111	0.071033	
365	0.00863791	0.00350595	0.025336	0.0350261	0.072572	
366	0.0086019	0.00348401	0.0274251	0.038161	0.077744	
367	0.00862002	0.00360489	0.0285702	0.0403819	0.0812531	
368	0.00858903	0.00354195	0.0268431	0.037241	0.0762839	
369	0.00881386	0.00363612	0.0252318	0.0353591	0.073108	
370	0.0086391	0.00342083	0.0257871	0.035255	0.073169	
371	0.00857019	0.00353694	0.0271909	0.037559	0.0769272	
372	0.0085721	0.00362301	0.0283899	0.0399389	0.0805991	
373	0.00859809	0.00352883	0.0275102	0.038327	0.078037	
374	0.00866318	0.00384879	0.0255702	0.0358291	0.0739791	
375	0.00863314	0.00357294	0.028933	0.0407789	0.0819941	
376	0.00866294	0.00365591	0.0305231	0.0434389	0.0863619	
377	0.00868297	0.00364614	0.029758	0.0427649	0.0849321	
378	0.00885296	0.00380397	0.0285709	0.0408671	0.0821729	
379	0.00884318	0.00375485	0.0282769	0.0404401	0.0813911	
380	0.00877714	0.00377393	0.031245	0.045027	0.088907	
381	0.00904393	0.00383186	0.0326231	0.0474131	0.0930009	
382	0.00877905	0.00394106	0.03332	0.0486641	0.094805	
383	0.00889993	0.00388694	0.0314732	0.045959	0.0903049	
384	0.00889611	0.0038991	0.0308669	0.0448601	0.0886071	
385	0.00908494	0.00398803	0.0323811	0.047013	0.092555	
386	0.00887179	0.00392413	0.033572	0.0490031	0.0954628	
387	0.0088501	0.00403786	0.0353491	0.0521929	0.100527	
388	0.00905013	0.00400305	0.0351999	0.052274	0.100626	
389	0.00932384	0.00375104	0.0324769	0.0477362	0.0933769	
390	0.00909114	0.003824	0.034426	0.050703	0.098139	
391	0.008955	0.00399494	0.0373671	0.055835	0.106268	
392	0.00891399	0.00414991	0.0363669	0.05388	0.103412	
393	0.00923109	0.00383806	0.0349748	0.051307	0.099448	
394	0.00937414	0.0037539	0.035629	0.053093	0.101949	
395	0.00894308	0.00401688	0.036607	0.0543001	0.10398	
396	0.00900006	0.00413609	0.0376799	0.0563569	0.107291	
397	0.00894713	0.00421405	0.0386088	0.0579882	0.109878	
398	0.00900197	0.00393295	0.037395	0.0556409	0.106087	
399	0.00900984	0.00398016	0.0370939	0.054801	0.105	
400	0.00921106	0.00388885	0.03754	0.0560968	0.106855	
401	0.0089941	0.0041008	0.0394361	0.0591741	0.11183	
402	0.00911689	0.00397301	0.0367951	0.0544369	0.104437	
403	0.00903201	0.00394487	0.0362921	0.053705	0.103074	
404	0.00918984	0.00397515	0.0388939	0.057951	0.11013	
405	0.00897694	0.0040319	0.0406621	0.06058	0.114377	
406	0.00917602	0.00418282	0.039607	0.0596251	0.112715	
407	0.00911593	0.00406313	0.0384719	0.0576129	0.109411	
408	0.00914693	0.00398993	0.036778	0.0546701	0.104699	
409	0.00916004	0.00403309	0.0394619	0.058408	0.111191	
410	0.00904012	0.00421381	0.0418451	0.062835	0.118064	
411	0.00901198	0.00407004	0.041961	0.0631089	0.118298	
412	0.00918889	0.0041461	0.0402999	0.0597081	0.113467	
413	0.00915885	0.0041821	0.0393331	0.0587978	0.111595	
414	0.00937009	0.00412893	0.0408671	0.0617299	0.116224	
415	0.00924993	0.00407004	0.0413208	0.0624242	0.117195	
416	0.00953388	0.00396609	0.039705	0.0595341	0.112864	
417	0.0091722	0.00403881	0.041229	0.0618012	0.11637	
418	0.00910187	0.00409698	0.04145	0.0620072	0.116786	
419	0.00913811	0.00416398	0.0411129	0.0615652	0.116109	
420	0.0091629	0.00391507	0.0398929	0.0586472	0.11174	
421	0.00913382	0.00412607	0.0394909	0.059093	0.111967	
422	0.00909305	0.00410199	0.0408971	0.061197	0.115417	
423	0.00922894	0.00410295	0.0418041	0.063282	0.11855	
424	0.00906706	0.00420403	0.0429718	0.0645232	0.120902	
425	0.00914502	0.0041821	0.0398579	0.0596001	0.112923	
426	0.0100031	0.00391197	0.0390809	0.0586958	0.111815	
427	0.00911999	0.00410604	0.04091	0.0613482	0.115613	
428	0.00906706	0.0042088	0.0423911	0.0640891	0.11989	
429	0.00938892	0.00406003	0.0459151	0.0786989	0.138216	
430	0.0097959	0.0040369	0.0441852	0.0614948	0.119642	
431	0.0092082	0.00415683	0.037488	0.0560219	0.106992	
432	0.0090909	0.00413704	0.043047	0.073534	0.129936	
433	0.00924802	0.00408006	0.046138	0.0634549	0.123053	
434	0.00927806	0.00414801	0.0414159	0.0621572	0.117133	
435	0.00928497	0.00408888	0.0449491	0.0698099	0.128257	
436	0.00919509	0.00404286	0.0431631	0.059211	0.115735	
437	0.00914693	0.00410604	0.0406971	0.060714	0.11479	
438	0.00931692	0.00423503	0.0486019	0.0736351	0.135923	
439	0.00910306	0.00423598	0.046705	0.064826	0.125005	
440	0.009233	0.00400901	0.0389791	0.0576129	0.109954	
441	0.00918603	0.00416803	0.0506699	0.0698159	0.133972	
442	0.00911593	0.00426698	0.044194	0.062417	0.120139	
443	0.009866	0.00410008	0.0424509	0.0645652	0.121117	
444	0.00906706	0.00422502	0.0516438	0.0686312	0.133709	
445	0.00988817	0.00404	0.0341499	0.05108	0.0992541	
446	0.00893903	0.00392509	0.0320561	0.0469759	0.091984	
447	0.00882196	0.00422502	0.033139	0.05529	0.101565	
448	0.00957203	0.00416803	0.0321829	0.051713	0.0977259	
449	0.00899911	0.00425696	0.0361919	0.0538051	0.103354	
450	0.00932312	0.00404596	0.0352519	0.0524452	0.101164	
451	0.00969815	0.00431204	0.0449729	0.055259	0.114343	
452	0.00895905	0.004493	0.0353851	0.0497789	0.0987091	
