Frame#	Read_time	Detector_time	Extractor_time	Matcher_time	Total_time	Num_features(match)
433	0.023684	0.0236092	0.0222039	0.0976381	0.167546	242	
434	0.022481	0.0224879	0.021826	0.093786	0.161024	273	
435	0.022507	0.0213919	0.021198	0.0901561	0.155653	246	
436	0.0229239	0.0234511	0.0218389	0.0890529	0.157653	234	
437	0.0225401	0.0204499	0.0232	0.0942791	0.16089	263	
438	0.0236721	0.0208659	0.022722	0.0970061	0.1647	281	
439	0.02267	0.0228839	0.0227621	0.0991621	0.167911	263	
440	0.0227911	0.022131	0.021558	0.0898728	0.156748	248	
441	0.0236659	0.0214481	0.0229259	0.0968859	0.165359	281	
442	0.022357	0.0235751	0.0223548	0.0956059	0.164346	254	
443	0.0227799	0.021677	0.0221441	0.09725	0.164276	266	
444	0.0235748	0.0201621	0.021374	0.0918961	0.157394	266	
445	0.022398	0.0202229	0.0193632	0.0754139	0.137739	238	
446	0.0233538	0.021883	0.018903	0.070688	0.135148	194	
447	0.0237758	0.0187201	0.0179451	0.0655251	0.126244	163	
448	0.022192	0.0210152	0.018882	0.0739059	0.136381	213	
449	0.0238101	0.021147	0.0203819	0.0793209	0.145013	224	
450	0.0246789	0.018456	0.0198951	0.0793679	0.142739	207	
451	0.0223031	0.02156	0.0200579	0.0781171	0.142383	228	
452	0.0238421	0.0217469	0.020226	0.0783222	0.144468	217	
453	0.022229	0.0194609	0.0206702	0.081341	0.144086	227	
454	0.023468	0.0234079	0.0204031	0.079946	0.147566	217	
455	0.022469	0.022311	0.0182719	0.0685568	0.131917	203	
456	0.0236599	0.021389	0.0192502	0.073772	0.138405	185	
457	0.022577	0.0193629	0.0204539	0.0788808	0.141632	175	
458	0.0223711	0.0210102	0.0216229	0.0811851	0.146597	215	
459	0.0235698	0.019737	0.0203102	0.082742	0.146726	205	
460	0.0228391	0.019506	0.0200891	0.073621	0.136482	179	
461	0.024085	0.0215161	0.019429	0.072969	0.138316	211	
462	0.0225542	0.022428	0.0203729	0.086396	0.152229	222	
463	0.0234728	0.023494	0.021373	0.0918641	0.16061	256	
464	0.0226901	0.022419	0.0208731	0.0876	0.153994	229	
465	0.0233841	0.0218589	0.020247	0.078599	0.144429	229	
466	0.022562	0.0201781	0.018321	0.069716	0.131072	214	
467	0.0232911	0.0231359	0.0189619	0.0706859	0.136434	203	
468	0.0225391	0.0225389	0.0197852	0.0757461	0.140937	195	
469	0.0226178	0.02248	0.0199361	0.0777581	0.143141	193	
470	0.0239949	0.0206082	0.01998	0.077394	0.142304	208	
471	0.02248	0.0198851	0.0189631	0.073277	0.134929	169	
472	0.0236671	0.0227909	0.019311	0.073339	0.139444	175	
473	0.0223351	0.018625	0.0190499	0.0727441	0.133081	173	
474	0.022872	0.0223579	0.0196471	0.0777559	0.14301	222	
475	0.0238628	0.0197821	0.0193119	0.0766909	0.139991	217	
476	0.0226109	0.0206921	0.018074	0.069231	0.130902	191	
477	0.0231118	0.0214841	0.018126	0.0676301	0.130659	186	
478	0.0234849	0.0232	0.0200129	0.0752382	0.142265	190	
479	0.022342	0.0234568	0.0199182	0.07707	0.143183	216	
480	0.023911	0.021951	0.0193131	0.0687571	0.134229	179	
481	0.0225971	0.0215309	0.0176611	0.0646629	0.126739	134	
482	0.0227571	0.021301	0.018538	0.06917	0.132093	180	
483	0.023782	0.021549	0.0195129	0.0769141	0.142077	163	
484	0.023273	0.021071	0.019309	0.0732639	0.137244	169	
485	0.0231049	0.0236251	0.018584	0.0705111	0.136187	172	
486	0.0259249	0.0222859	0.0187011	0.0718842	0.139107	176	
487	0.0224769	0.019196	0.0164781	0.0581579	0.116556	165	
488	0.022362	0.021024	0.015353	0.049762	0.108708	117	
489	0.022578	0.0202971	0.014066	0.0408661	0.0979929	106	
490	0.0227401	0.0217581	0.0121748	0.0315261	0.0883241	97	
491	0.022419	0.0215759	0.0113101	0.025902	0.0813069	86	
492	0.0224168	0.0194721	0.0119588	0.029078	0.0830619	102	
493	0.0222609	0.021512	0.0126491	0.0323639	0.0889249	93	
494	0.022356	0.0219071	0.013253	0.0339639	0.091634	100	
495	0.0230072	0.020143	0.0114238	0.0228601	0.0775311	68	
496	0.023407	0.022418	0.011513	0.025924	0.0833609	54	
497	0.022485	0.0222042	0.012048	0.0283818	0.085233	72	
498	0.0225229	0.0205381	0.0147829	0.0452201	0.103257	117	
499	0.0225539	0.0227029	0.0137842	0.0373008	0.0964949	99	
500	0.022522	0.020076	0.0123749	0.0340829	0.0892	92	
501	0.0226438	0.0210252	0.0147519	0.046736	0.10536	93	
502	0.0225651	0.01968	0.011874	0.0286131	0.082866	66	
503	0.0222471	0.019875	0.0124769	0.028959	0.0837212	68	
504	0.0224099	0.0197611	0.0132611	0.039592	0.095212	99	
505	0.0223391	0.0176468	0.0121632	0.028569	0.080842	70	
506	0.0237079	0.020169	0.012325	0.0292261	0.085546	72	
507	0.0235119	0.0209901	0.0104311	0.020525	0.0755341	34	
508	0.022913	0.019949	0.0129991	0.036185	0.0921881	91	
509	0.0222971	0.020647	0.0131299	0.036767	0.092993	85	
510	0.022306	0.0216141	0.0131419	0.0373869	0.0946059	92	
511	0.022542	0.0221181	0.013145	0.0383861	0.0963621	94	
512	0.022419	0.0227749	0.0158939	0.03563	0.0968678	93	
513	0.0232179	0.022408	0.0131631	0.0345819	0.0935199	87	
514	0.022464	0.0208828	0.0146379	0.0423448	0.100514	97	
515	0.022661	0.0208652	0.0147998	0.0430422	0.101567	92	
516	0.0226018	0.0218689	0.014549	0.0467188	0.105932	110	
517	0.0228519	0.0219641	0.0142009	0.0424721	0.101668	96	
518	0.0226281	0.0214889	0.013907	0.039644	0.0978329	86	
519	0.0226951	0.0224111	0.0142288	0.0441921	0.103707	102	
520	0.022645	0.0200341	0.0142689	0.045104	0.102238	96	
521	0.0225911	0.0230079	0.014991	0.0454361	0.106223	95	
522	0.022604	0.0230062	0.0144689	0.0425069	0.1028	91	
523	0.0226159	0.019963	0.0127239	0.0318191	0.0872579	97	
524	0.022388	0.021925	0.013262	0.034785	0.092509	95	
525	0.0225751	0.022131	0.0149779	0.04564	0.105525	130	
526	0.022706	0.0224879	0.014833	0.044718	0.104935	129	
527	0.0227292	0.0217769	0.0141749	0.0397239	0.0985751	107	
528	0.0225902	0.0217509	0.01384	0.039433	0.0977831	83	
529	0.0224679	0.0204172	0.0118718	0.026809	0.081676	54	
530	0.0225902	0.021112	0.0114739	0.0254629	0.0807462	67	
531	0.022613	0.020977	0.0110199	0.022655	0.077358	70	
532	0.0237751	0.022877	0.010926	0.0208981	0.0785739	56	
533	0.023118	0.0197768	0.0111701	0.024507	0.078681	61	
534	0.0239811	0.0181129	0.011332	0.025548	0.079078	61	
535	0.0234389	0.020853	0.0118449	0.0283072	0.084564	54	
536	0.0224509	0.0177319	0.011435	0.0267332	0.0784659	62	
537	0.023658	0.02033	0.011333	0.026032	0.0814559	50	
538	0.0237319	0.0208972	0.011584	0.025846	0.0821681	65	
539	0.0224299	0.0206251	0.011929	0.0292299	0.084332	83	
